"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
35,"No","Travel_Rarely",583,"Research & Development",25,4,"Medical",1014,3,"Female",57,3,3,"Healthcare Representative",3,"Divorced",10388,6975,1,"Yes",11,3,3,1,16,3,2,16,10,10,1
52,"No","Travel_Rarely",1325,"Research & Development",11,4,"Life Sciences",813,4,"Female",82,3,2,"Laboratory Technician",3,"Married",3149,21821,8,"No",20,4,2,1,9,3,3,5,2,1,4
37,"No","Non-Travel",1252,"Sales",19,2,"Medical",904,1,"Male",32,3,3,"Sales Executive",2,"Single",7642,4814,1,"Yes",13,3,4,0,10,2,3,10,0,0,9
47,"No","Travel_Rarely",202,"Research & Development",2,2,"Other",820,3,"Female",33,3,4,"Manager",4,"Married",16752,12982,1,"Yes",11,3,3,1,26,3,2,26,14,3,0
26,"Yes","Travel_Frequently",575,"Research & Development",3,1,"Technical Degree",510,3,"Male",73,3,1,"Research Scientist",1,"Single",3102,6582,0,"No",22,4,3,0,7,2,3,6,4,0,4
32,"Yes","Travel_Rarely",1259,"Research & Development",2,4,"Life Sciences",1692,4,"Male",95,3,1,"Laboratory Technician",2,"Single",1393,24852,1,"No",12,3,1,0,1,2,3,1,0,0,0
36,"No","Travel_Rarely",796,"Research & Development",12,5,"Medical",1073,4,"Female",51,2,3,"Manufacturing Director",4,"Single",8858,15669,0,"No",11,3,2,0,15,2,2,14,8,7,8
24,"No","Travel_Rarely",771,"Research & Development",1,2,"Life Sciences",1981,2,"Male",45,2,2,"Healthcare Representative",3,"Single",4617,14120,1,"No",12,3,2,0,4,2,2,4,3,1,2
32,"Yes","Travel_Rarely",515,"Research & Development",1,3,"Life Sciences",331,4,"Male",62,2,1,"Laboratory Technician",3,"Single",3730,9571,0,"Yes",14,3,4,0,4,2,1,3,2,1,2
44,"Yes","Travel_Rarely",621,"Research & Development",15,3,"Medical",1295,1,"Female",73,3,3,"Healthcare Representative",4,"Married",7978,14075,1,"No",11,3,4,1,10,2,3,10,7,0,5
28,"No","Travel_Frequently",783,"Sales",1,2,"Life Sciences",1927,3,"Male",42,2,2,"Sales Executive",4,"Married",6834,19255,1,"Yes",12,3,3,1,7,2,3,7,7,0,7
26,"Yes","Travel_Rarely",1357,"Research & Development",25,3,"Life Sciences",55,1,"Male",48,1,1,"Laboratory Technician",3,"Single",2293,10558,1,"No",12,3,3,0,1,2,2,1,0,0,1
24,"No","Travel_Rarely",477,"Research & Development",24,3,"Medical",1173,4,"Male",49,3,1,"Laboratory Technician",2,"Single",3597,6409,8,"No",22,4,4,0,6,2,3,4,3,1,2
20,"Yes","Travel_Rarely",129,"Research & Development",4,3,"Technical Degree",960,1,"Male",84,3,1,"Laboratory Technician",1,"Single",2973,13008,1,"No",19,3,2,0,1,2,3,1,0,0,0
58,"Yes","Travel_Rarely",147,"Research & Development",23,4,"Medical",165,4,"Female",94,3,3,"Healthcare Representative",4,"Married",10312,3465,1,"No",12,3,4,1,40,3,2,40,10,15,6
32,"No","Travel_Rarely",588,"Sales",8,2,"Technical Degree",436,3,"Female",65,2,2,"Sales Executive",2,"Married",5228,24624,1,"Yes",11,3,4,0,13,2,3,13,12,11,9
37,"No","Travel_Rarely",408,"Research & Development",19,2,"Life Sciences",61,2,"Male",73,3,1,"Research Scientist",2,"Married",3022,10227,4,"No",21,4,1,0,8,1,3,1,0,0,0
28,"Yes","Non-Travel",1366,"Research & Development",24,2,"Technical Degree",1082,2,"Male",72,2,3,"Healthcare Representative",1,"Single",8722,12355,1,"No",12,3,1,0,10,2,2,10,7,1,9
31,"Yes","Non-Travel",335,"Research & Development",9,2,"Medical",991,3,"Male",46,2,1,"Research Scientist",1,"Single",2321,10322,0,"Yes",22,4,1,0,4,0,3,3,2,1,2
58,"Yes","Travel_Rarely",147,"Research & Development",23,4,"Medical",165,4,"Female",94,3,3,"Healthcare Representative",4,"Married",10312,3465,1,"No",12,3,4,1,40,3,2,40,10,15,6
46,"No","Travel_Rarely",1450,"Research & Development",15,2,"Life Sciences",1217,4,"Male",52,3,5,"Research Director",2,"Married",19081,10849,5,"No",11,3,1,1,25,2,3,4,2,0,3
40,"No","Travel_Rarely",1398,"Sales",2,4,"Life Sciences",558,3,"Female",79,3,5,"Manager",3,"Married",18041,13022,0,"No",14,3,4,0,21,2,3,20,15,1,12
59,"No","Travel_Rarely",326,"Sales",3,3,"Life Sciences",1254,3,"Female",48,2,2,"Sales Executive",4,"Single",5171,16490,5,"No",17,3,4,0,13,2,3,6,1,0,5
36,"No","Travel_Rarely",216,"Research & Development",6,2,"Medical",178,2,"Male",84,3,2,"Manufacturing Director",2,"Divorced",4941,2819,6,"No",20,4,4,2,7,0,3,3,2,0,1
42,"No","Travel_Rarely",1142,"Research & Development",8,3,"Life Sciences",1860,4,"Male",81,3,1,"Laboratory Technician",3,"Single",3968,13624,4,"No",13,3,4,0,8,3,3,0,0,0,0
35,"No","Travel_Rarely",662,"Sales",1,5,"Marketing",204,3,"Male",94,3,3,"Sales Executive",2,"Married",7295,11439,1,"No",13,3,1,2,10,3,3,10,8,0,6
24,"No","Non-Travel",673,"Research & Development",11,2,"Other",26,1,"Female",96,4,2,"Manufacturing Director",3,"Divorced",4011,8232,0,"No",18,3,4,1,5,5,2,4,2,1,3
31,"Yes","Travel_Rarely",1365,"Sales",13,4,"Medical",650,2,"Male",46,3,2,"Sales Executive",1,"Divorced",4233,11512,2,"No",17,3,3,0,9,2,1,3,1,1,2
31,"No","Travel_Rarely",471,"Research & Development",4,3,"Medical",1916,1,"Female",62,4,1,"Laboratory Technician",3,"Divorced",3978,16031,8,"No",12,3,2,1,4,0,2,2,2,2,2
50,"No","Travel_Rarely",1452,"Research & Development",11,3,"Life Sciences",226,3,"Female",53,3,5,"Manager",2,"Single",19926,17053,3,"No",15,3,2,0,21,5,3,5,4,4,4
26,"Yes","Travel_Frequently",887,"Research & Development",5,2,"Medical",848,3,"Female",88,2,1,"Research Scientist",3,"Married",2366,20898,1,"Yes",14,3,1,1,8,2,3,8,7,1,7
26,"No","Travel_Rarely",991,"Research & Development",6,3,"Life Sciences",686,3,"Female",71,3,1,"Laboratory Technician",4,"Married",2659,17759,1,"Yes",13,3,3,1,3,2,3,3,2,0,2
34,"No","Travel_Rarely",735,"Sales",3,1,"Medical",1915,4,"Female",75,2,2,"Sales Executive",4,"Married",8103,16495,3,"Yes",12,3,3,0,9,3,2,4,2,0,1
29,"No","Travel_Rarely",1090,"Sales",10,3,"Marketing",766,4,"Male",83,3,1,"Sales Representative",2,"Divorced",2297,17967,1,"No",14,3,4,2,2,2,3,2,2,2,2
28,"Yes","Travel_Rarely",329,"Research & Development",24,3,"Medical",1604,3,"Male",51,3,1,"Laboratory Technician",2,"Married",2408,7324,1,"Yes",17,3,3,3,1,3,3,1,1,0,0
36,"No","Travel_Rarely",335,"Sales",17,2,"Marketing",1908,3,"Male",33,2,2,"Sales Executive",2,"Married",5507,16822,2,"No",16,3,3,2,12,1,1,4,2,1,3
26,"Yes","Travel_Rarely",471,"Research & Development",24,3,"Technical Degree",622,3,"Male",66,1,1,"Laboratory Technician",4,"Single",2340,23213,1,"Yes",18,3,2,0,1,3,1,1,0,0,0
28,"Yes","Travel_Rarely",654,"Research & Development",1,2,"Life Sciences",741,1,"Female",67,1,1,"Research Scientist",2,"Single",2216,3872,7,"Yes",13,3,4,0,10,4,3,7,7,3,7
40,"No","Travel_Frequently",530,"Research & Development",1,4,"Life Sciences",119,3,"Male",78,2,4,"Healthcare Representative",2,"Married",13503,14115,1,"No",22,4,4,1,22,3,2,22,3,11,11
37,"No","Non-Travel",1063,"Research & Development",25,5,"Medical",529,2,"Female",72,3,2,"Research Scientist",3,"Married",4449,23866,3,"Yes",15,3,1,2,15,2,3,13,11,10,7
30,"No","Travel_Frequently",1312,"Research & Development",2,4,"Technical Degree",1745,4,"Female",78,2,1,"Research Scientist",1,"Single",4968,26427,0,"No",16,3,4,0,10,2,3,9,7,0,7
36,"Yes","Travel_Rarely",530,"Sales",3,1,"Life Sciences",967,3,"Male",51,2,3,"Sales Executive",4,"Married",10325,5518,1,"Yes",11,3,1,1,16,6,3,16,7,3,7
29,"No","Travel_Rarely",592,"Research & Development",7,3,"Life Sciences",1883,4,"Male",59,3,1,"Laboratory Technician",1,"Single",2062,19384,3,"No",14,3,2,0,11,2,3,3,2,1,2
38,"No","Travel_Rarely",362,"Research & Development",1,1,"Life Sciences",662,3,"Female",43,3,1,"Research Scientist",1,"Single",2619,14561,3,"No",17,3,4,0,8,3,2,0,0,0,0
21,"Yes","Travel_Frequently",251,"Research & Development",10,2,"Life Sciences",1279,1,"Female",45,2,1,"Laboratory Technician",3,"Single",2625,25308,1,"No",20,4,3,0,2,2,1,2,2,2,2
29,"Yes","Travel_Rarely",408,"Research & Development",25,5,"Technical Degree",565,3,"Female",71,2,1,"Research Scientist",2,"Married",2546,18300,5,"No",16,3,2,0,6,2,4,2,2,1,1
50,"Yes","Travel_Frequently",959,"Sales",1,4,"Other",1113,4,"Male",81,3,2,"Sales Executive",3,"Single",4728,17251,3,"Yes",14,3,4,0,5,4,3,0,0,0,0
38,"No","Travel_Rarely",1035,"Sales",3,4,"Life Sciences",1036,2,"Male",42,3,2,"Sales Executive",4,"Single",6861,4981,8,"Yes",12,3,3,0,19,1,3,1,0,0,0
24,"Yes","Travel_Rarely",1448,"Sales",1,1,"Technical Degree",554,1,"Female",62,3,1,"Sales Representative",2,"Single",3202,21972,1,"Yes",16,3,2,0,6,4,3,5,3,1,4
32,"No","Travel_Rarely",334,"Research & Development",5,2,"Life Sciences",21,1,"Male",80,4,1,"Research Scientist",2,"Divorced",3298,15053,0,"Yes",12,3,4,2,7,5,2,6,2,0,5
50,"No","Travel_Rarely",854,"Sales",1,4,"Medical",323,4,"Female",68,3,5,"Manager",4,"Divorced",19517,24118,3,"No",11,3,3,1,32,3,2,7,0,0,6
39,"Yes","Travel_Rarely",1162,"Sales",3,2,"Medical",445,4,"Female",41,3,2,"Sales Executive",3,"Married",5238,17778,4,"Yes",18,3,1,0,12,3,2,1,0,0,0
35,"Yes","Travel_Rarely",556,"Research & Development",23,2,"Life Sciences",261,2,"Male",50,2,2,"Manufacturing Director",3,"Married",5916,15497,3,"Yes",13,3,1,0,8,1,3,1,0,0,1
39,"Yes","Travel_Rarely",1122,"Research & Development",6,3,"Medical",932,4,"Male",70,3,1,"Laboratory Technician",1,"Married",2404,4303,7,"Yes",21,4,4,0,8,2,1,2,2,2,2
26,"Yes","Travel_Rarely",1357,"Research & Development",25,3,"Life Sciences",55,1,"Male",48,1,1,"Laboratory Technician",3,"Single",2293,10558,1,"No",12,3,3,0,1,2,2,1,0,0,1
36,"No","Travel_Frequently",566,"Research & Development",18,4,"Life Sciences",407,3,"Male",81,4,1,"Laboratory Technician",4,"Married",3688,7122,4,"No",18,3,4,2,4,2,3,1,0,0,0
32,"Yes","Travel_Rarely",1089,"Research & Development",7,2,"Life Sciences",1309,4,"Male",79,3,2,"Laboratory Technician",3,"Married",4883,22845,1,"No",18,3,1,1,10,3,3,10,4,1,1
21,"No","Travel_Rarely",996,"Research & Development",3,2,"Medical",379,4,"Male",100,2,1,"Research Scientist",3,"Single",3230,10531,1,"No",17,3,1,0,3,4,4,3,2,1,0
32,"Yes","Travel_Rarely",1045,"Sales",4,4,"Medical",291,4,"Male",32,1,3,"Sales Executive",4,"Married",10400,25812,1,"No",11,3,3,0,14,2,2,14,8,9,8
58,"Yes","Travel_Rarely",147,"Research & Development",23,4,"Medical",165,4,"Female",94,3,3,"Healthcare Representative",4,"Married",10312,3465,1,"No",12,3,4,1,40,3,2,40,10,15,6
46,"No","Travel_Rarely",1485,"Research & Development",18,3,"Medical",550,3,"Female",87,3,2,"Manufacturing Director",3,"Divorced",4810,26314,2,"No",14,3,3,1,19,5,2,10,7,0,8
33,"No","Travel_Rarely",867,"Research & Development",8,4,"Life Sciences",1798,4,"Male",90,4,1,"Research Scientist",1,"Married",3143,6076,6,"No",19,3,2,1,14,1,3,10,8,7,6
26,"No","Travel_Rarely",652,"Research & Development",7,3,"Other",1417,3,"Male",100,4,1,"Laboratory Technician",1,"Single",3578,23577,0,"No",12,3,4,0,8,2,3,7,7,0,7
46,"No","Non-Travel",849,"Sales",26,2,"Life Sciences",1801,2,"Male",98,2,2,"Sales Executive",2,"Single",7991,25166,8,"No",15,3,3,0,6,3,3,2,2,2,2
26,"Yes","Travel_Rarely",471,"Research & Development",24,3,"Technical Degree",622,3,"Male",66,1,1,"Laboratory Technician",4,"Single",2340,23213,1,"Yes",18,3,2,0,1,3,1,1,0,0,0
54,"No","Travel_Rarely",431,"Research & Development",7,4,"Medical",1830,4,"Female",68,3,2,"Research Scientist",4,"Married",6854,15696,4,"No",15,3,2,1,14,2,2,7,1,1,7
38,"No","Travel_Rarely",1084,"Research & Development",29,3,"Technical Degree",273,4,"Male",54,3,2,"Manufacturing Director",4,"Married",6261,4185,3,"No",18,3,1,1,9,3,1,7,7,1,7
20,"Yes","Travel_Frequently",871,"Research & Development",6,3,"Life Sciences",137,4,"Female",66,2,1,"Laboratory Technician",4,"Single",2926,19783,1,"Yes",18,3,2,0,1,5,3,1,0,1,0
31,"Yes","Travel_Rarely",1365,"Sales",13,4,"Medical",650,2,"Male",46,3,2,"Sales Executive",1,"Divorced",4233,11512,2,"No",17,3,3,0,9,2,1,3,1,1,2
38,"No","Travel_Rarely",437,"Sales",16,3,"Life Sciences",1583,2,"Female",90,3,2,"Sales Executive",2,"Single",4198,16379,2,"No",12,3,2,0,8,5,4,3,2,1,2
57,"No","Travel_Rarely",405,"Research & Development",1,2,"Life Sciences",1483,2,"Male",93,4,2,"Research Scientist",3,"Married",4900,2721,0,"No",24,4,1,1,13,2,2,12,9,2,8
52,"No","Travel_Rarely",319,"Research & Development",3,3,"Medical",543,4,"Male",39,2,3,"Manufacturing Director",3,"Married",7969,19609,2,"Yes",14,3,3,0,28,4,3,5,4,0,4
43,"No","Travel_Rarely",920,"Research & Development",3,3,"Life Sciences",1255,3,"Male",96,1,5,"Research Director",4,"Married",19740,18625,3,"No",14,3,2,1,25,2,3,8,7,0,7
35,"No","Travel_Frequently",200,"Research & Development",18,2,"Life Sciences",1412,3,"Male",60,3,3,"Manufacturing Director",4,"Single",9362,19944,2,"No",11,3,3,0,10,2,3,2,2,2,2
26,"Yes","Travel_Rarely",920,"Human Resources",20,2,"Medical",1818,4,"Female",69,3,1,"Human Resources",2,"Married",2148,6889,0,"Yes",11,3,3,0,6,3,3,5,1,1,4
18,"Yes","Non-Travel",247,"Research & Development",8,1,"Medical",1156,3,"Male",80,3,1,"Laboratory Technician",3,"Single",1904,13556,1,"No",12,3,4,0,0,0,3,0,0,0,0
29,"No","Travel_Rarely",1396,"Sales",10,3,"Life Sciences",749,3,"Male",99,3,1,"Sales Representative",3,"Single",2642,2755,1,"No",11,3,3,0,1,6,3,1,0,0,0
43,"No","Travel_Rarely",1273,"Research & Development",2,2,"Medical",46,4,"Female",72,4,1,"Research Scientist",3,"Divorced",2645,21923,1,"No",12,3,4,2,6,3,2,5,3,1,4
52,"No","Travel_Rarely",1490,"Research & Development",4,2,"Life Sciences",546,4,"Female",30,3,4,"Manager",4,"Married",16555,10310,2,"No",13,3,4,0,31,2,1,5,2,1,4
29,"Yes","Travel_Rarely",428,"Sales",9,3,"Marketing",1752,2,"Female",52,1,1,"Sales Representative",2,"Single",2760,14630,1,"No",13,3,3,0,2,3,3,2,2,2,2
34,"No","Travel_Frequently",618,"Research & Development",3,1,"Life Sciences",1103,1,"Male",45,3,2,"Healthcare Representative",4,"Single",7756,22266,0,"No",17,3,3,0,7,1,2,6,2,0,4
29,"No","Travel_Rarely",1246,"Sales",19,3,"Life Sciences",1497,3,"Male",77,2,2,"Sales Executive",3,"Divorced",8620,23757,1,"No",14,3,3,2,10,3,3,10,7,0,4
50,"No","Travel_Rarely",1126,"Research & Development",1,2,"Medical",997,4,"Male",66,3,4,"Research Director",4,"Divorced",17399,6615,9,"No",22,4,3,1,32,1,2,5,4,1,3
52,"No","Travel_Rarely",621,"Sales",3,4,"Marketing",776,3,"Male",31,2,4,"Manager",1,"Married",16856,10084,1,"No",11,3,1,0,34,3,4,34,6,1,16
39,"No","Non-Travel",1251,"Sales",21,4,"Life Sciences",1929,1,"Female",32,1,2,"Sales Executive",3,"Married",5736,3987,6,"No",19,3,3,1,10,1,3,3,2,1,2
58,"Yes","Travel_Rarely",147,"Research & Development",23,4,"Medical",165,4,"Female",94,3,3,"Healthcare Representative",4,"Married",10312,3465,1,"No",12,3,4,1,40,3,2,40,10,15,6
32,"Yes","Travel_Rarely",964,"Sales",1,2,"Life Sciences",1734,1,"Male",34,1,2,"Sales Executive",2,"Single",6735,12147,6,"No",15,3,2,0,10,2,3,0,0,0,0
31,"Yes","Travel_Rarely",202,"Research & Development",8,3,"Life Sciences",1433,1,"Female",34,2,1,"Research Scientist",2,"Single",1261,22262,1,"No",12,3,3,0,1,3,4,1,0,0,0
41,"No","Travel_Frequently",1200,"Research & Development",22,3,"Life Sciences",1392,4,"Female",75,3,2,"Research Scientist",4,"Divorced",5467,13953,3,"Yes",14,3,1,2,12,4,2,6,2,3,3
19,"Yes","Travel_Rarely",303,"Research & Development",2,3,"Life Sciences",243,2,"Male",47,2,1,"Laboratory Technician",4,"Single",1102,9241,1,"No",22,4,3,0,1,3,2,1,0,1,0
47,"No","Non-Travel",1162,"Research & Development",1,1,"Medical",2000,3,"Female",98,3,3,"Research Director",2,"Married",11957,17231,0,"No",18,3,1,2,14,3,1,13,8,5,12
22,"Yes","Travel_Rarely",617,"Research & Development",3,1,"Life Sciences",926,2,"Female",34,3,2,"Manufacturing Director",3,"Married",4171,10022,0,"Yes",19,3,1,1,4,3,4,3,2,0,2
48,"Yes","Travel_Frequently",708,"Sales",7,2,"Medical",1691,4,"Female",95,3,1,"Sales Representative",3,"Married",2655,11740,2,"Yes",11,3,3,2,19,3,3,9,7,7,7
52,"No","Travel_Rarely",994,"Research & Development",7,4,"Life Sciences",1118,2,"Male",87,3,3,"Healthcare Representative",2,"Single",10445,15322,7,"No",19,3,4,0,18,4,3,8,6,4,0
31,"No","Travel_Rarely",1276,"Research & Development",2,1,"Medical",1974,4,"Female",59,1,1,"Laboratory Technician",4,"Divorced",1129,17536,1,"Yes",11,3,3,3,1,4,3,1,0,0,0
25,"No","Travel_Rarely",1382,"Sales",8,2,"Other",2018,1,"Female",85,3,2,"Sales Executive",3,"Divorced",4907,13684,0,"Yes",22,4,2,1,6,3,2,5,3,0,4
31,"Yes","Travel_Rarely",202,"Research & Development",8,3,"Life Sciences",1433,1,"Female",34,2,1,"Research Scientist",2,"Single",1261,22262,1,"No",12,3,3,0,1,3,4,1,0,0,0
30,"No","Travel_Rarely",1334,"Sales",4,2,"Medical",121,3,"Female",63,2,2,"Sales Executive",2,"Divorced",5209,19760,1,"Yes",12,3,2,3,11,4,2,11,8,2,7
36,"No","Non-Travel",1105,"Research & Development",24,4,"Life Sciences",419,2,"Female",47,3,2,"Laboratory Technician",2,"Married",5674,6927,7,"No",15,3,3,1,11,3,3,9,8,0,8
55,"No","Travel_Rarely",836,"Research & Development",2,4,"Technical Degree",1873,2,"Male",98,2,1,"Research Scientist",4,"Married",2662,7975,8,"No",20,4,2,1,19,2,4,5,2,0,4
28,"No","Travel_Rarely",821,"Sales",5,4,"Medical",916,1,"Male",98,3,2,"Sales Executive",4,"Single",4908,24252,1,"No",14,3,2,0,4,3,3,4,2,0,2
39,"Yes","Travel_Rarely",1162,"Sales",3,2,"Medical",445,4,"Female",41,3,2,"Sales Executive",3,"Married",5238,17778,4,"Yes",18,3,1,0,12,3,2,1,0,0,0
26,"Yes","Travel_Rarely",1146,"Sales",8,3,"Technical Degree",796,4,"Male",38,2,2,"Sales Executive",1,"Single",5326,3064,6,"No",17,3,3,0,6,2,2,4,3,1,2
40,"No","Travel_Rarely",750,"Research & Development",12,3,"Life Sciences",1829,2,"Female",47,3,2,"Healthcare Representative",1,"Divorced",4448,10748,2,"No",12,3,2,1,15,3,3,7,4,7,7
30,"No","Travel_Rarely",1240,"Human Resources",9,3,"Human Resources",184,3,"Male",48,3,2,"Human Resources",4,"Married",6347,13982,0,"Yes",19,3,4,0,12,2,1,11,9,4,7
38,"No","Travel_Rarely",168,"Research & Development",1,3,"Life Sciences",743,3,"Female",81,3,3,"Manufacturing Director",3,"Single",7861,15397,4,"Yes",14,3,4,0,10,4,4,1,0,0,0
29,"No","Travel_Rarely",1176,"Sales",3,2,"Medical",690,2,"Female",62,3,2,"Sales Executive",3,"Married",5561,3487,1,"No",14,3,1,1,6,5,2,6,0,1,2
34,"Yes","Travel_Rarely",1107,"Human Resources",9,4,"Technical Degree",1467,1,"Female",52,3,1,"Human Resources",3,"Married",2742,3072,1,"No",15,3,4,0,2,0,3,2,2,2,2
18,"Yes","Travel_Rarely",230,"Research & Development",3,3,"Life Sciences",405,3,"Male",54,3,1,"Laboratory Technician",3,"Single",1420,25233,1,"No",13,3,3,0,0,2,3,0,0,0,0
19,"Yes","Travel_Rarely",303,"Research & Development",2,3,"Life Sciences",243,2,"Male",47,2,1,"Laboratory Technician",4,"Single",1102,9241,1,"No",22,4,3,0,1,3,2,1,0,1,0
34,"No","Travel_Rarely",678,"Research & Development",19,3,"Life Sciences",1701,2,"Female",35,2,1,"Research Scientist",4,"Married",2929,20338,1,"No",12,3,2,0,10,3,3,10,9,8,7
35,"No","Travel_Rarely",1137,"Research & Development",21,1,"Life Sciences",942,4,"Female",51,3,2,"Healthcare Representative",4,"Married",4014,19170,1,"Yes",25,4,4,1,10,2,1,10,6,0,7
30,"Yes","Travel_Frequently",464,"Research & Development",4,3,"Technical Degree",514,3,"Male",40,3,1,"Research Scientist",4,"Single",2285,3427,9,"Yes",23,4,3,0,3,4,3,1,0,0,0
30,"No","Travel_Rarely",793,"Research & Development",16,1,"Life Sciences",1729,2,"Male",33,3,1,"Research Scientist",4,"Married",2862,3811,1,"No",12,3,2,1,10,2,2,10,0,0,8
40,"Yes","Travel_Rarely",1329,"Research & Development",7,3,"Life Sciences",1649,1,"Male",73,3,1,"Laboratory Technician",1,"Single",2166,3339,3,"Yes",14,3,2,0,10,3,1,4,2,0,3
33,"Yes","Travel_Rarely",118,"Sales",16,3,"Marketing",819,1,"Female",69,3,2,"Sales Executive",1,"Single",5324,26507,5,"No",15,3,3,0,6,3,3,3,2,0,2
29,"No","Travel_Rarely",991,"Sales",5,3,"Medical",1669,1,"Male",43,2,2,"Sales Executive",2,"Divorced",4187,3356,1,"Yes",13,3,2,1,10,3,2,10,0,0,9
29,"No","Travel_Rarely",942,"Research & Development",15,1,"Life Sciences",1202,2,"Female",69,1,1,"Research Scientist",4,"Married",2168,26933,0,"Yes",18,3,1,1,6,2,2,5,4,1,3
35,"No","Travel_Rarely",464,"Research & Development",4,2,"Other",53,3,"Male",75,3,1,"Laboratory Technician",4,"Divorced",1951,10910,1,"No",12,3,3,1,1,3,3,1,0,0,0
39,"No","Travel_Frequently",766,"Sales",20,3,"Life Sciences",1812,3,"Male",83,3,2,"Sales Executive",4,"Divorced",4127,19188,2,"No",18,3,4,1,7,6,3,2,1,2,2
27,"No","Travel_Frequently",472,"Research & Development",1,1,"Technical Degree",274,3,"Male",60,2,2,"Manufacturing Director",1,"Married",4298,9679,5,"No",19,3,3,1,6,1,3,2,2,2,0
24,"Yes","Travel_Frequently",381,"Research & Development",9,3,"Medical",1494,2,"Male",89,3,1,"Laboratory Technician",1,"Single",3172,16998,2,"Yes",11,3,3,0,4,2,2,0,0,0,0
47,"No","Travel_Rarely",1180,"Research & Development",25,3,"Medical",1993,1,"Male",84,3,3,"Healthcare Representative",3,"Single",8633,13084,2,"No",23,4,2,0,25,3,3,17,14,12,11
40,"Yes","Non-Travel",1479,"Sales",24,3,"Life Sciences",986,2,"Female",100,4,4,"Sales Executive",2,"Single",13194,17071,4,"Yes",16,3,4,0,22,2,2,1,0,0,0
22,"Yes","Travel_Frequently",1256,"Research & Development",3,4,"Life Sciences",1203,3,"Male",48,2,1,"Research Scientist",4,"Married",2853,4223,0,"Yes",11,3,2,1,1,5,3,0,0,0,0
45,"No","Non-Travel",248,"Research & Development",23,2,"Life Sciences",1002,4,"Male",42,3,2,"Laboratory Technician",1,"Married",3633,14039,1,"Yes",15,3,3,1,9,2,3,9,8,0,8
31,"Yes","Travel_Frequently",754,"Sales",26,4,"Marketing",1967,1,"Male",63,3,2,"Sales Executive",4,"Married",5617,21075,1,"Yes",11,3,3,0,10,4,3,10,7,0,8
54,"No","Travel_Frequently",966,"Research & Development",1,4,"Life Sciences",1245,4,"Female",53,3,3,"Manufacturing Director",3,"Divorced",10502,9659,7,"No",17,3,1,1,33,2,1,5,4,1,4
27,"Yes","Travel_Rarely",1420,"Sales",2,1,"Marketing",667,3,"Male",85,3,1,"Sales Representative",1,"Divorced",3041,16346,0,"No",11,3,2,1,5,3,3,4,3,0,2
55,"No","Travel_Frequently",135,"Research & Development",18,4,"Medical",1034,3,"Male",62,3,2,"Healthcare Representative",2,"Married",6385,12992,3,"Yes",14,3,4,2,17,3,3,8,7,6,7
47,"No","Travel_Rarely",703,"Sales",14,4,"Marketing",728,4,"Male",42,3,2,"Sales Executive",1,"Single",4960,11825,2,"No",12,3,4,0,20,2,3,7,7,1,7
20,"Yes","Travel_Rarely",1362,"Research & Development",10,1,"Medical",701,4,"Male",32,3,1,"Research Scientist",3,"Single",1009,26999,1,"Yes",11,3,4,0,1,5,3,1,0,1,1
36,"Yes","Travel_Rarely",660,"Research & Development",15,3,"Other",1052,1,"Male",81,3,2,"Laboratory Technician",3,"Divorced",4834,7858,7,"No",14,3,2,1,9,3,2,1,0,0,0
28,"No","Travel_Frequently",791,"Research & Development",1,4,"Medical",1286,4,"Male",44,3,1,"Laboratory Technician",3,"Single",2154,6842,0,"Yes",11,3,3,0,5,2,2,4,2,0,2
55,"No","Travel_Rarely",111,"Sales",1,2,"Life Sciences",106,1,"Male",70,3,3,"Sales Executive",4,"Married",10239,18092,3,"No",14,3,4,1,24,4,3,1,0,1,0
40,"No","Travel_Rarely",1124,"Sales",1,2,"Medical",453,2,"Male",57,1,2,"Sales Executive",4,"Married",7457,13273,2,"Yes",22,4,3,3,6,2,2,4,3,0,2
37,"Yes","Travel_Rarely",625,"Sales",1,4,"Life Sciences",970,1,"Male",46,2,3,"Sales Executive",3,"Married",10609,14922,5,"No",11,3,3,0,17,2,1,14,1,11,7
43,"No","Travel_Rarely",982,"Research & Development",12,3,"Life Sciences",520,1,"Male",59,2,4,"Research Director",2,"Divorced",14336,4345,1,"No",11,3,3,1,25,3,3,25,10,3,9
20,"Yes","Travel_Frequently",871,"Research & Development",6,3,"Life Sciences",137,4,"Female",66,2,1,"Laboratory Technician",4,"Single",2926,19783,1,"Yes",18,3,2,0,1,5,3,1,0,1,0
34,"No","Travel_Rarely",304,"Sales",2,3,"Other",786,4,"Male",60,3,2,"Sales Executive",4,"Single",6274,18686,1,"No",22,4,3,0,6,5,3,6,5,1,4
18,"No","Travel_Rarely",812,"Sales",10,3,"Medical",411,4,"Female",69,2,1,"Sales Representative",3,"Single",1200,9724,1,"No",12,3,1,0,0,2,3,0,0,0,0
