"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
24,"Yes","Travel_Rarely",240,"Human Resources",22,1,"Human Resources",1714,4,"Male",58,1,1,"Human Resources",3,"Married",1555,11585,1,"No",11,3,3,1,1,2,3,1,0,0,0
25,"Yes","Travel_Rarely",383,"Sales",9,2,"Life Sciences",1439,1,"Male",68,2,1,"Sales Representative",1,"Married",4400,15182,3,"No",12,3,1,0,6,2,3,3,2,2,2
49,"Yes","Travel_Rarely",1184,"Sales",11,3,"Marketing",840,3,"Female",43,3,3,"Sales Executive",4,"Married",7654,5860,1,"No",18,3,1,2,9,3,4,9,8,7,7
58,"Yes","Travel_Frequently",781,"Research & Development",2,1,"Life Sciences",918,4,"Male",57,2,1,"Laboratory Technician",4,"Divorced",2380,13384,9,"Yes",14,3,4,1,3,3,2,1,0,0,0
47,"No","Travel_Rarely",465,"Research & Development",1,3,"Technical Degree",1438,1,"Male",74,3,1,"Research Scientist",4,"Married",3420,10205,7,"No",12,3,3,1,17,2,2,6,5,1,2
48,"No","Travel_Rarely",163,"Sales",2,5,"Marketing",595,2,"Female",37,3,2,"Sales Executive",4,"Married",4051,19658,2,"No",14,3,1,1,14,2,3,9,7,6,7
39,"Yes","Non-Travel",592,"Research & Development",2,3,"Life Sciences",1458,1,"Female",54,2,1,"Laboratory Technician",1,"Single",3646,17181,2,"Yes",23,4,2,0,11,2,4,1,0,0,0
49,"No","Travel_Rarely",465,"Research & Development",6,1,"Life Sciences",1661,3,"Female",41,2,4,"Healthcare Representative",3,"Married",13966,11652,2,"Yes",19,3,2,1,30,3,3,15,11,2,12
32,"Yes","Travel_Rarely",414,"Sales",2,4,"Marketing",1862,3,"Male",82,2,2,"Sales Executive",2,"Single",9907,26186,7,"Yes",12,3,3,0,7,3,2,2,2,2,2
38,"Yes","Travel_Rarely",903,"Research & Development",2,3,"Medical",1573,3,"Male",81,3,2,"Manufacturing Director",2,"Married",4855,7653,4,"No",11,3,1,2,7,2,3,5,2,1,4
43,"No","Travel_Rarely",990,"Research & Development",27,3,"Technical Degree",1599,4,"Male",87,4,1,"Laboratory Technician",2,"Divorced",4876,5855,5,"No",12,3,3,1,8,0,3,6,4,0,2
34,"No","Travel_Rarely",1397,"Research & Development",1,5,"Life Sciences",683,2,"Male",42,3,1,"Research Scientist",4,"Married",2691,7660,1,"No",12,3,4,1,10,4,2,10,9,8,8
52,"No","Non-Travel",715,"Research & Development",19,4,"Medical",791,4,"Male",41,3,1,"Research Scientist",4,"Married",4258,26589,0,"No",18,3,1,1,5,3,3,4,3,1,2
32,"No","Travel_Frequently",1318,"Sales",10,4,"Marketing",1853,4,"Male",79,3,2,"Sales Executive",4,"Single",4648,26075,8,"No",13,3,3,0,4,2,4,0,0,0,0
42,"No","Travel_Rarely",810,"Research & Development",23,5,"Life Sciences",468,1,"Female",44,3,4,"Research Director",4,"Single",15992,15901,2,"No",14,3,2,0,16,2,3,1,0,0,0
41,"Yes","Travel_Rarely",1356,"Sales",20,2,"Marketing",248,2,"Female",70,3,1,"Sales Representative",2,"Single",3140,21728,1,"Yes",22,4,4,0,4,5,2,4,3,0,2
43,"No","Travel_Frequently",313,"Research & Development",21,3,"Medical",525,4,"Male",61,3,1,"Laboratory Technician",4,"Married",2258,15238,7,"No",20,4,1,1,8,1,3,3,2,1,2
58,"Yes","Travel_Rarely",286,"Research & Development",2,4,"Life Sciences",825,4,"Male",31,3,5,"Research Director",2,"Single",19246,25761,7,"Yes",12,3,4,0,40,2,3,31,15,13,8
26,"No","Travel_Rarely",390,"Research & Development",17,4,"Medical",1718,4,"Male",62,1,1,"Laboratory Technician",3,"Married",2305,6217,1,"No",15,3,3,3,3,3,4,3,2,0,2
44,"No","Travel_Rarely",170,"Research & Development",1,4,"Life Sciences",1903,2,"Male",78,4,2,"Healthcare Representative",1,"Married",5033,9364,2,"No",15,3,4,1,10,5,3,2,0,2,2
29,"No","Travel_Rarely",332,"Human Resources",17,3,"Other",1419,2,"Male",51,2,3,"Human Resources",1,"Single",7988,9769,1,"No",13,3,1,0,10,3,2,10,9,0,9
35,"No","Non-Travel",1225,"Research & Development",2,4,"Life Sciences",771,4,"Female",61,3,2,"Healthcare Representative",1,"Divorced",5093,4761,2,"No",11,3,1,1,16,2,4,1,0,0,0
36,"No","Travel_Rarely",1041,"Human Resources",13,3,"Human Resources",829,3,"Male",36,3,1,"Human Resources",2,"Married",2143,25527,4,"No",13,3,2,1,8,2,3,5,2,0,4
18,"No","Non-Travel",1124,"Research & Development",1,3,"Life Sciences",1368,4,"Female",97,3,1,"Laboratory Technician",4,"Single",1611,19305,1,"No",15,3,3,0,0,5,4,0,0,0,0
31,"Yes","Travel_Frequently",534,"Research & Development",20,3,"Life Sciences",587,1,"Male",66,3,3,"Healthcare Representative",3,"Married",9824,22908,3,"No",12,3,1,0,12,2,3,1,0,0,0
33,"No","Travel_Rarely",575,"Research & Development",25,3,"Life Sciences",1545,4,"Male",44,2,2,"Manufacturing Director",2,"Single",4320,24152,1,"No",13,3,4,0,5,2,3,5,3,0,2
29,"Yes","Travel_Rarely",408,"Research & Development",25,5,"Technical Degree",565,3,"Female",71,2,1,"Research Scientist",2,"Married",2546,18300,5,"No",16,3,2,0,6,2,4,2,2,1,1
23,"No","Travel_Rarely",310,"Research & Development",10,1,"Medical",784,1,"Male",79,4,1,"Research Scientist",3,"Single",3505,19630,1,"No",18,3,4,0,2,3,3,2,2,0,2
39,"Yes","Travel_Frequently",203,"Research & Development",2,3,"Life Sciences",1127,1,"Male",84,3,4,"Healthcare Representative",4,"Divorced",12169,13547,7,"No",11,3,4,3,21,4,3,18,7,11,5
51,"No","Travel_Rarely",1302,"Research & Development",2,3,"Medical",408,4,"Male",84,1,2,"Manufacturing Director",2,"Divorced",5482,16321,5,"No",18,3,4,1,13,3,3,4,1,1,2
31,"No","Travel_Rarely",218,"Sales",7,3,"Technical Degree",416,2,"Male",100,4,2,"Sales Executive",4,"Married",6929,12241,4,"No",11,3,2,1,10,3,2,8,7,7,7
37,"No","Travel_Rarely",446,"Research & Development",1,4,"Life Sciences",635,2,"Female",65,3,2,"Manufacturing Director",2,"Married",6447,15701,6,"No",12,3,2,1,8,2,2,6,5,4,3
37,"No","Travel_Rarely",161,"Research & Development",10,3,"Life Sciences",2017,3,"Female",42,4,3,"Research Director",4,"Married",13744,15471,1,"Yes",25,4,1,1,16,2,3,16,11,6,8
24,"Yes","Travel_Rarely",813,"Research & Development",1,3,"Medical",45,2,"Male",61,3,1,"Research Scientist",4,"Married",2293,3020,2,"Yes",16,3,1,1,6,2,2,2,0,2,0
25,"No","Travel_Rarely",959,"Sales",28,3,"Life Sciences",183,1,"Male",41,2,2,"Sales Executive",3,"Married",8639,24835,2,"No",18,3,4,0,6,3,3,2,2,2,2
41,"Yes","Travel_Rarely",1360,"Research & Development",12,3,"Technical Degree",58,2,"Female",49,3,5,"Research Director",3,"Married",19545,16280,1,"No",12,3,4,0,23,0,3,22,15,15,8
43,"No","Travel_Rarely",920,"Research & Development",3,3,"Life Sciences",1255,3,"Male",96,1,5,"Research Director",4,"Married",19740,18625,3,"No",14,3,2,1,25,2,3,8,7,0,7
50,"No","Travel_Frequently",1246,"Human Resources",3,3,"Medical",644,1,"Male",99,3,5,"Manager",2,"Married",18200,7999,1,"No",11,3,3,1,32,2,3,32,5,10,7
28,"Yes","Travel_Frequently",1009,"Research & Development",1,3,"Medical",1111,1,"Male",45,2,1,"Laboratory Technician",2,"Divorced",2596,7160,1,"No",15,3,1,2,1,2,3,1,0,0,0
59,"No","Travel_Rarely",142,"Research & Development",3,3,"Life Sciences",309,3,"Male",70,2,1,"Research Scientist",4,"Married",2177,8456,3,"No",17,3,1,1,7,6,3,1,0,0,0
37,"Yes","Travel_Frequently",504,"Research & Development",10,3,"Medical",342,1,"Male",61,3,3,"Manufacturing Director",3,"Divorced",10048,22573,6,"No",11,3,2,2,17,5,3,1,0,0,0
34,"No","Travel_Rarely",1130,"Research & Development",3,3,"Life Sciences",1658,4,"Female",66,3,2,"Research Scientist",2,"Divorced",5433,19332,1,"No",12,3,3,1,11,2,3,11,8,7,9
26,"Yes","Travel_Frequently",342,"Research & Development",2,3,"Life Sciences",1053,1,"Male",57,3,1,"Research Scientist",1,"Married",2042,15346,6,"Yes",14,3,2,1,6,2,3,3,2,1,2
34,"No","Travel_Frequently",135,"Research & Development",19,3,"Medical",1285,3,"Female",46,3,2,"Laboratory Technician",2,"Divorced",4444,22534,4,"No",13,3,3,2,15,2,4,11,8,5,10
40,"No","Travel_Rarely",1171,"Research & Development",10,4,"Life Sciences",483,4,"Female",46,4,1,"Laboratory Technician",3,"Married",2213,22495,3,"Yes",13,3,3,1,10,3,3,7,7,1,7
24,"Yes","Travel_Rarely",984,"Research & Development",17,2,"Life Sciences",1219,4,"Female",97,3,1,"Laboratory Technician",2,"Married",2210,3372,1,"No",13,3,1,1,1,3,1,1,0,0,0
42,"No","Travel_Rarely",1396,"Research & Development",6,3,"Medical",1911,3,"Male",83,3,3,"Research Director",1,"Married",13348,14842,9,"No",13,3,2,1,18,3,4,13,7,5,7
45,"No","Travel_Rarely",192,"Research & Development",10,2,"Life Sciences",544,1,"Male",69,3,1,"Research Scientist",4,"Married",2654,9655,3,"No",21,4,4,2,8,3,2,2,2,0,2
40,"No","Travel_Rarely",1202,"Research & Development",2,1,"Medical",1375,2,"Female",89,4,2,"Healthcare Representative",3,"Divorced",6377,13888,5,"No",20,4,2,3,15,0,3,12,11,11,8
19,"Yes","Non-Travel",504,"Research & Development",10,3,"Medical",1248,1,"Female",96,2,1,"Research Scientist",2,"Single",1859,6148,1,"Yes",25,4,2,0,1,2,4,1,1,0,0
34,"No","Travel_Rarely",1351,"Research & Development",1,4,"Life Sciences",1580,2,"Male",45,3,2,"Research Scientist",4,"Married",5484,13008,9,"No",17,3,2,1,9,3,2,2,2,2,1
54,"No","Non-Travel",142,"Human Resources",26,3,"Human Resources",148,4,"Female",30,4,4,"Manager",4,"Single",17328,13871,2,"Yes",12,3,3,0,23,3,3,5,3,4,4
39,"No","Travel_Rarely",170,"Research & Development",3,2,"Medical",1627,3,"Male",76,2,2,"Laboratory Technician",3,"Divorced",3069,10302,0,"No",15,3,4,1,11,3,3,10,8,0,7
32,"No","Travel_Frequently",585,"Research & Development",10,3,"Life Sciences",1720,1,"Male",56,3,1,"Research Scientist",3,"Married",3433,17360,6,"No",13,3,1,1,10,3,2,5,2,1,3
33,"No","Travel_Frequently",1392,"Research & Development",3,4,"Life Sciences",5,4,"Female",56,3,1,"Research Scientist",3,"Married",2909,23159,1,"Yes",11,3,3,0,8,3,3,8,7,3,0
42,"No","Travel_Rarely",933,"Research & Development",29,3,"Life Sciences",836,2,"Male",98,3,2,"Manufacturing Director",2,"Married",4434,11806,1,"No",13,3,4,1,10,3,2,9,8,7,8
44,"No","Travel_Rarely",200,"Research & Development",29,4,"Other",1225,4,"Male",32,3,2,"Research Scientist",4,"Single",4541,7744,1,"No",25,4,2,0,20,3,3,20,11,13,17
47,"No","Travel_Rarely",983,"Research & Development",2,2,"Medical",574,1,"Female",65,3,2,"Manufacturing Director",4,"Divorced",5070,7389,5,"No",13,3,3,3,20,2,3,5,0,0,4
32,"Yes","Travel_Rarely",1045,"Sales",4,4,"Medical",291,4,"Male",32,1,3,"Sales Executive",4,"Married",10400,25812,1,"No",11,3,3,0,14,2,2,14,8,9,8
40,"Yes","Travel_Rarely",676,"Research & Development",9,4,"Life Sciences",1534,4,"Male",86,3,1,"Laboratory Technician",1,"Single",2018,21831,3,"No",14,3,2,0,15,3,1,5,4,1,0
29,"No","Travel_Rarely",1010,"Research & Development",1,3,"Life Sciences",1249,1,"Female",97,3,1,"Research Scientist",4,"Divorced",3760,5598,1,"No",15,3,1,3,3,5,3,3,2,1,2
27,"No","Travel_Frequently",829,"Sales",8,1,"Marketing",800,3,"Male",84,3,2,"Sales Executive",4,"Married",4342,24008,0,"No",19,3,2,1,5,3,3,4,2,1,1
45,"No","Travel_Rarely",1339,"Research & Development",7,3,"Life Sciences",86,2,"Male",59,3,3,"Research Scientist",1,"Divorced",9724,18787,2,"No",17,3,3,1,25,2,3,1,0,0,0
45,"No","Travel_Frequently",1199,"Research & Development",7,4,"Life Sciences",341,1,"Male",77,4,2,"Manufacturing Director",3,"Married",6434,5118,4,"No",17,3,4,1,9,1,3,3,2,0,2
33,"No","Travel_Rarely",134,"Research & Development",2,3,"Life Sciences",242,3,"Male",90,3,1,"Research Scientist",4,"Single",2500,10515,0,"No",14,3,1,0,4,2,4,3,1,0,2
49,"No","Travel_Rarely",1313,"Sales",11,4,"Marketing",1757,4,"Female",80,3,2,"Sales Executive",4,"Single",4507,8191,3,"No",12,3,3,0,8,1,4,5,1,0,4
41,"Yes","Travel_Rarely",1085,"Research & Development",2,4,"Life Sciences",927,2,"Female",57,1,1,"Laboratory Technician",4,"Divorced",2778,17725,4,"Yes",13,3,3,1,10,1,2,7,7,1,0
31,"Yes","Travel_Rarely",1365,"Sales",13,4,"Medical",650,2,"Male",46,3,2,"Sales Executive",1,"Divorced",4233,11512,2,"No",17,3,3,0,9,2,1,3,1,1,2
38,"No","Non-Travel",573,"Research & Development",6,3,"Medical",107,2,"Female",79,1,2,"Research Scientist",4,"Divorced",5329,15717,7,"Yes",12,3,4,3,17,3,3,13,11,1,9
41,"No","Travel_Rarely",1276,"Sales",2,5,"Life Sciences",625,2,"Female",91,3,4,"Manager",1,"Married",16595,5626,7,"No",16,3,2,1,22,2,3,18,16,11,8
45,"No","Non-Travel",1195,"Research & Development",2,2,"Medical",264,1,"Male",65,2,4,"Manager",4,"Married",16792,20462,9,"No",23,4,4,1,22,1,3,20,8,11,8
41,"Yes","Travel_Rarely",1102,"Sales",1,2,"Life Sciences",1,2,"Female",94,3,2,"Sales Executive",4,"Single",5993,19479,8,"Yes",11,3,1,0,8,0,1,6,4,0,5
18,"No","Non-Travel",287,"Research & Development",5,2,"Life Sciences",1012,2,"Male",73,3,1,"Research Scientist",4,"Single",1051,13493,1,"No",15,3,4,0,0,2,3,0,0,0,0
23,"No","Travel_Rarely",571,"Research & Development",12,2,"Other",1982,4,"Male",78,3,1,"Laboratory Technician",4,"Single",2647,13672,1,"No",13,3,3,0,5,6,4,5,2,1,4
36,"No","Travel_Frequently",566,"Research & Development",18,4,"Life Sciences",407,3,"Male",81,4,1,"Laboratory Technician",4,"Married",3688,7122,4,"No",18,3,4,2,4,2,3,1,0,0,0
20,"Yes","Travel_Rarely",129,"Research & Development",4,3,"Technical Degree",960,1,"Male",84,3,1,"Laboratory Technician",1,"Single",2973,13008,1,"No",19,3,2,0,1,2,3,1,0,0,0
28,"Yes","Travel_Rarely",1404,"Research & Development",17,3,"Technical Degree",1960,3,"Male",32,2,1,"Laboratory Technician",4,"Divorced",2367,18779,5,"No",12,3,1,1,6,2,2,4,1,0,3
18,"Yes","Travel_Frequently",1306,"Sales",5,3,"Marketing",614,2,"Male",69,3,1,"Sales Representative",2,"Single",1878,8059,1,"Yes",14,3,4,0,0,3,3,0,0,0,0
27,"No","Travel_Rarely",975,"Research & Development",7,3,"Medical",764,4,"Female",55,2,2,"Healthcare Representative",1,"Single",6811,23398,8,"No",19,3,1,0,9,2,1,7,6,0,7
34,"No","Travel_Rarely",1333,"Sales",10,4,"Life Sciences",1055,3,"Female",87,3,1,"Sales Representative",3,"Married",2220,18410,1,"Yes",19,3,4,1,1,2,3,1,1,0,0
39,"No","Travel_Rarely",867,"Research & Development",9,2,"Medical",1936,1,"Male",87,3,2,"Manufacturing Director",1,"Married",5151,12315,1,"No",25,4,4,1,10,3,3,10,0,7,9
34,"No","Travel_Rarely",628,"Research & Development",8,3,"Medical",2068,2,"Male",82,4,2,"Laboratory Technician",3,"Married",4404,10228,2,"No",12,3,1,0,6,3,4,4,3,1,2
35,"Yes","Travel_Frequently",662,"Sales",18,4,"Marketing",1380,4,"Female",67,3,2,"Sales Executive",3,"Married",4614,23288,0,"Yes",18,3,3,1,5,0,2,4,2,3,2
42,"No","Travel_Rarely",855,"Research & Development",12,3,"Medical",1768,2,"Male",57,3,1,"Laboratory Technician",2,"Divorced",2766,8952,8,"No",22,4,2,3,7,6,2,5,3,0,4
31,"No","Travel_Rarely",1003,"Sales",5,3,"Technical Degree",1749,1,"Male",51,3,2,"Sales Executive",3,"Married",8346,20943,1,"No",19,3,3,1,6,3,3,5,2,0,2
40,"No","Travel_Frequently",593,"Research & Development",9,4,"Medical",1166,2,"Female",88,3,3,"Research Director",3,"Single",13499,13782,9,"No",17,3,3,0,20,3,2,18,7,2,13
22,"Yes","Travel_Rarely",391,"Research & Development",7,1,"Life Sciences",1878,4,"Male",75,3,1,"Research Scientist",2,"Single",2472,26092,1,"Yes",23,4,1,0,1,2,3,1,0,0,0
45,"No","Non-Travel",589,"Sales",2,4,"Life Sciences",1845,3,"Female",67,3,2,"Sales Executive",3,"Married",5154,19665,4,"No",22,4,2,2,10,3,4,8,7,5,7
45,"No","Travel_Rarely",950,"Research & Development",28,3,"Technical Degree",1546,4,"Male",97,3,1,"Research Scientist",4,"Married",2132,4585,4,"No",20,4,4,1,8,3,3,5,4,0,3
49,"No","Travel_Rarely",464,"Research & Development",16,3,"Medical",1674,4,"Female",74,3,1,"Laboratory Technician",1,"Divorced",2587,24941,4,"Yes",16,3,2,1,17,2,2,2,2,2,2
25,"Yes","Travel_Frequently",599,"Sales",24,1,"Life Sciences",1273,3,"Male",73,1,1,"Sales Representative",4,"Single",1118,8040,1,"Yes",14,3,4,0,1,4,3,1,0,1,0
25,"No","Non-Travel",675,"Research & Development",5,2,"Life Sciences",369,2,"Male",85,4,2,"Healthcare Representative",1,"Divorced",4000,18384,1,"No",12,3,4,2,6,2,3,6,3,1,5
28,"No","Travel_Rarely",1158,"Research & Development",9,3,"Medical",377,4,"Male",94,3,1,"Research Scientist",4,"Married",2070,2613,1,"No",23,4,4,1,5,3,2,5,2,0,4
20,"Yes","Travel_Rarely",500,"Sales",2,3,"Medical",922,3,"Female",49,2,1,"Sales Representative",3,"Single",2044,22052,1,"No",13,3,4,0,2,3,2,2,2,0,2
48,"No","Travel_Rarely",855,"Research & Development",4,3,"Life Sciences",1363,4,"Male",54,3,3,"Manufacturing Director",4,"Single",7898,18706,1,"No",11,3,3,0,11,2,3,10,9,0,8
58,"Yes","Travel_Rarely",147,"Research & Development",23,4,"Medical",165,4,"Female",94,3,3,"Healthcare Representative",4,"Married",10312,3465,1,"No",12,3,4,1,40,3,2,40,10,15,6
31,"Yes","Travel_Frequently",874,"Research & Development",15,3,"Medical",1160,3,"Male",72,3,1,"Laboratory Technician",3,"Married",2610,6233,1,"No",12,3,3,1,2,5,2,2,2,2,2
19,"Yes","Travel_Rarely",303,"Research & Development",2,3,"Life Sciences",243,2,"Male",47,2,1,"Laboratory Technician",4,"Single",1102,9241,1,"No",22,4,3,0,1,3,2,1,0,1,0
22,"Yes","Travel_Frequently",1256,"Research & Development",3,4,"Life Sciences",1203,3,"Male",48,2,1,"Research Scientist",4,"Married",2853,4223,0,"Yes",11,3,2,1,1,5,3,0,0,0,0
40,"No","Non-Travel",458,"Research & Development",16,2,"Life Sciences",1340,3,"Male",74,3,1,"Research Scientist",3,"Divorced",3544,8532,9,"No",16,3,2,1,6,0,3,4,2,0,0
20,"No","Travel_Rarely",727,"Sales",9,1,"Life Sciences",1680,4,"Male",54,3,1,"Sales Representative",1,"Single",2728,21082,1,"No",11,3,1,0,2,3,3,2,2,0,2
40,"No","Non-Travel",1142,"Research & Development",8,2,"Life Sciences",1552,4,"Male",72,3,2,"Healthcare Representative",4,"Divorced",4069,8841,3,"Yes",18,3,3,0,8,2,3,2,2,2,2
40,"No","Travel_Rarely",658,"Sales",10,4,"Marketing",954,1,"Male",67,2,3,"Sales Executive",2,"Divorced",9705,20652,2,"No",12,3,2,1,11,2,2,1,0,0,0
28,"No","Travel_Rarely",1451,"Research & Development",2,1,"Life Sciences",1136,1,"Male",67,2,1,"Research Scientist",2,"Married",3201,19911,0,"No",17,3,1,0,6,2,1,5,3,0,4
28,"Yes","Travel_Rarely",1157,"Research & Development",2,4,"Medical",440,1,"Male",84,1,1,"Research Scientist",4,"Married",3464,24737,5,"Yes",13,3,4,0,5,4,2,3,2,2,2
31,"Yes","Travel_Rarely",359,"Human Resources",18,5,"Human Resources",1842,4,"Male",89,4,1,"Human Resources",1,"Married",2956,21495,0,"No",17,3,3,0,2,4,3,1,0,0,0
37,"Yes","Travel_Rarely",807,"Human Resources",6,4,"Human Resources",133,3,"Male",63,3,1,"Human Resources",1,"Divorced",2073,23648,4,"Yes",22,4,4,0,7,3,3,3,2,0,2
30,"No","Travel_Frequently",721,"Research & Development",1,2,"Medical",57,3,"Female",58,3,2,"Laboratory Technician",4,"Single",4011,10781,1,"No",23,4,4,0,12,2,3,12,8,3,7
31,"No","Travel_Rarely",1332,"Research & Development",11,2,"Medical",1251,3,"Male",80,3,2,"Healthcare Representative",1,"Married",6833,17089,1,"Yes",12,3,4,0,6,2,2,6,5,0,1
51,"Yes","Travel_Frequently",1150,"Research & Development",8,4,"Life Sciences",179,1,"Male",53,1,3,"Manufacturing Director",4,"Single",10650,25150,2,"No",15,3,4,0,18,2,3,4,2,0,3
32,"No","Travel_Frequently",116,"Research & Development",13,3,"Other",1234,3,"Female",77,2,1,"Laboratory Technician",2,"Married",2743,7331,1,"No",20,4,3,1,2,2,3,2,2,2,2
46,"No","Travel_Rarely",563,"Sales",1,4,"Life Sciences",1602,4,"Male",56,4,4,"Manager",1,"Single",17567,3156,1,"No",15,3,2,0,27,5,1,26,0,0,12
19,"Yes","Travel_Rarely",419,"Sales",21,3,"Other",959,4,"Male",37,2,1,"Sales Representative",2,"Single",2121,9947,1,"Yes",13,3,2,0,1,3,4,1,0,0,0
25,"No","Travel_Rarely",1280,"Research & Development",7,1,"Medical",143,4,"Male",64,2,1,"Research Scientist",4,"Married",2889,26897,1,"No",11,3,3,2,2,2,3,2,2,2,1
39,"No","Travel_Rarely",116,"Research & Development",24,1,"Life Sciences",2014,1,"Male",52,3,2,"Research Scientist",4,"Single",4108,5340,7,"No",13,3,1,0,18,2,3,7,7,1,7
40,"No","Travel_Frequently",530,"Research & Development",1,4,"Life Sciences",119,3,"Male",78,2,4,"Healthcare Representative",2,"Married",13503,14115,1,"No",22,4,4,1,22,3,2,22,3,11,11
34,"No","Travel_Rarely",1346,"Research & Development",19,2,"Medical",18,2,"Male",93,3,1,"Laboratory Technician",4,"Divorced",2661,8758,0,"No",11,3,3,1,3,2,3,2,2,1,2
39,"Yes","Travel_Rarely",1122,"Research & Development",6,3,"Medical",932,4,"Male",70,3,1,"Laboratory Technician",1,"Married",2404,4303,7,"Yes",21,4,4,0,8,2,1,2,2,2,2
32,"Yes","Travel_Rarely",1089,"Research & Development",7,2,"Life Sciences",1309,4,"Male",79,3,2,"Laboratory Technician",3,"Married",4883,22845,1,"No",18,3,1,1,10,3,3,10,4,1,1
34,"No","Travel_Rarely",970,"Research & Development",8,2,"Medical",757,2,"Female",96,3,2,"Healthcare Representative",3,"Single",6142,7360,3,"No",11,3,4,0,10,2,3,5,1,4,3
49,"Yes","Travel_Rarely",1184,"Sales",11,3,"Marketing",840,3,"Female",43,3,3,"Sales Executive",4,"Married",7654,5860,1,"No",18,3,1,2,9,3,4,9,8,7,7
50,"No","Travel_Rarely",854,"Sales",1,4,"Medical",323,4,"Female",68,3,5,"Manager",4,"Divorced",19517,24118,3,"No",11,3,3,1,32,3,2,7,0,0,6
26,"Yes","Travel_Rarely",920,"Human Resources",20,2,"Medical",1818,4,"Female",69,3,1,"Human Resources",2,"Married",2148,6889,0,"Yes",11,3,3,0,6,3,3,5,1,1,4
53,"No","Travel_Rarely",970,"Research & Development",7,3,"Life Sciences",730,3,"Male",59,4,4,"Research Director",3,"Married",14814,13514,3,"No",19,3,3,0,32,3,3,5,1,1,3
27,"No","Travel_Rarely",1377,"Research & Development",11,1,"Life Sciences",1434,2,"Male",91,3,1,"Laboratory Technician",1,"Married",2099,7679,0,"No",14,3,2,0,6,3,4,5,0,1,4
25,"Yes","Travel_Rarely",1219,"Research & Development",4,1,"Technical Degree",1106,4,"Male",32,3,1,"Laboratory Technician",4,"Married",3691,4605,1,"Yes",15,3,2,1,7,3,4,7,7,5,6
26,"No","Travel_Frequently",1479,"Research & Development",1,3,"Life Sciences",384,3,"Female",84,3,2,"Manufacturing Director",2,"Divorced",6397,26767,1,"No",20,4,1,1,6,6,1,6,5,1,4
28,"Yes","Travel_Rarely",1485,"Research & Development",12,1,"Life Sciences",1175,3,"Female",79,3,1,"Laboratory Technician",4,"Married",2515,22955,1,"Yes",11,3,4,0,1,4,2,1,1,0,0
31,"No","Travel_Frequently",1125,"Sales",7,4,"Marketing",1833,1,"Female",68,3,3,"Sales Executive",1,"Married",9637,8277,2,"No",14,3,4,2,9,3,3,3,2,2,2
29,"No","Travel_Rarely",468,"Research & Development",28,4,"Medical",2054,4,"Female",73,2,1,"Research Scientist",1,"Single",3785,8489,1,"No",14,3,2,0,5,3,1,5,4,0,4
29,"Yes","Travel_Rarely",805,"Research & Development",1,2,"Life Sciences",816,2,"Female",36,2,1,"Laboratory Technician",1,"Married",2319,6689,1,"Yes",11,3,4,1,1,1,3,1,0,0,0
59,"No","Travel_Rarely",715,"Research & Development",2,3,"Life Sciences",1032,3,"Female",69,2,4,"Manufacturing Director",4,"Single",13726,21829,3,"Yes",13,3,1,0,30,4,3,5,3,4,3
45,"Yes","Travel_Frequently",306,"Sales",26,4,"Life Sciences",684,1,"Female",100,3,2,"Sales Executive",1,"Married",4286,5630,2,"No",14,3,4,2,5,4,3,1,1,0,0
23,"Yes","Travel_Rarely",1320,"Research & Development",8,1,"Medical",1684,4,"Male",93,2,1,"Laboratory Technician",3,"Single",3989,20586,1,"Yes",11,3,1,0,5,2,3,5,4,1,2
31,"No","Travel_Rarely",691,"Sales",7,3,"Marketing",438,4,"Male",73,3,2,"Sales Executive",4,"Divorced",7547,7143,4,"No",12,3,4,3,13,3,3,7,7,1,7
32,"No","Travel_Rarely",427,"Research & Development",1,3,"Medical",78,1,"Male",33,3,2,"Manufacturing Director",4,"Married",6162,10877,1,"Yes",22,4,2,1,9,3,3,9,8,7,8
26,"Yes","Travel_Frequently",575,"Research & Development",3,1,"Technical Degree",510,3,"Male",73,3,1,"Research Scientist",1,"Single",3102,6582,0,"No",22,4,3,0,7,2,3,6,4,0,4
36,"No","Travel_Rarely",557,"Sales",3,3,"Medical",2024,1,"Female",94,2,3,"Sales Executive",4,"Married",7644,12695,0,"No",19,3,3,2,10,2,3,9,7,3,4
44,"No","Travel_Frequently",383,"Sales",1,5,"Marketing",1481,1,"Female",79,3,2,"Sales Executive",3,"Married",4768,9282,7,"No",12,3,3,1,11,4,2,1,0,0,0
29,"Yes","Travel_Rarely",896,"Research & Development",18,1,"Medical",315,3,"Male",86,2,1,"Research Scientist",4,"Single",2389,14961,1,"Yes",13,3,3,0,4,3,2,4,3,0,1
38,"No","Travel_Rarely",1245,"Sales",14,3,"Life Sciences",1582,3,"Male",80,3,2,"Sales Executive",2,"Married",9924,12355,0,"No",11,3,4,1,10,3,3,9,8,7,7
